Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
403,Abdel Nader\naderab01,SF,28,PHO,14,145,4.9,0.431,0.4,0.286,3,16.6,10,5.9,2.7,2.5,21.8,15,-0.3,0.3,0,-0.009,-7.1,2.2,-5,-0.1
404,Larry Nance Jr.\nancela02,PF,29,TOT,46,1040,14.4,0.59,0.283,0.231,7.4,19.3,13.1,11.4,2,1.9,12,12.8,1.5,0.8,2.3,0.104,-0.5,0.4,-0.1,0.5
404,Larry Nance Jr.\nancela02,PF,29,POR,37,858,14.4,0.581,0.313,0.247,7.2,20.1,13.4,12.5,2.2,1.5,11,12.4,1.3,0.6,1.9,0.104,-0.3,0.6,0.3,0.5
404,Larry Nance Jr.\nancela02,PF,29,NOP,9,182,14.2,0.628,0.163,0.163,8.3,15.6,11.9,6.4,1.4,3.7,16,14.7,0.2,0.2,0.4,0.104,-1.1,-0.8,-1.9,0
405,RJ Nembhard Jr.\nembhrj01,SG,22,CLE,14,63,8,0.38,0.111,0.222,5.4,6.9,6.1,26.1,0.8,0,13.2,16,0,0,0,0.01,-4.4,-1.5,-5.9,-0.1
406,Aaron Nesmith\nesmiaa01,SF,22,BOS,52,574,7.3,0.507,0.632,0.143,2.9,13.6,8.4,5.4,1.7,0.8,13.8,17.2,-0.4,0.9,0.4,0.038,-4.9,0.7,-4.3,-0.3
407,Raul Neto\netora01,PG,29,WAS,70,1372,12.4,0.538,0.272,0.245,1.1,9.6,5.4,22.9,2,0.2,13.9,18.4,0.7,0.8,1.5,0.053,-2.5,-0.5,-3,-0.4
408,Malik Newman\newmama01,PG,24,CLE,1,8,28.6,0.68,0.2,0.4,0,13.5,6.9,27.8,0,0,14.5,38.1,0,0,0,0.179,6.3,0.1,6.4,0
409,Georges Niang\niangge01,PF,28,PHI,76,1736,10.7,0.594,0.687,0.105,1.6,11.3,6.5,8.7,0.9,0.7,9.1,16.8,1.5,1.3,2.8,0.077,-0.8,-1.1,-1.9,0
410,Daishen Nix\nixda01,SG,19,HOU,24,261,8.1,0.48,0.388,0.448,2.9,11,6.9,21.5,2.7,0,24.5,17.3,-0.3,0.1,-0.2,-0.033,-5.4,-1,-6.4,-0.3
411,Zeke Nnaji\nnajize01,PF,21,DEN,41,698,13.5,0.629,0.43,0.349,9.3,14.1,11.8,3.4,1.1,1.7,9.7,14.9,1.2,0.6,1.8,0.123,-0.7,-1.6,-2.2,0
412,Nerlens Noel\noelne01,C,27,NYK,25,562,11.8,0.581,0.05,0.5,9,18.1,13.5,5.7,2.7,5.4,21.5,7.3,0.4,1,1.5,0.128,-3.1,3.3,0.3,0.3
413,Jaylen Nowell\nowelja01,SG,22,MIN,62,975,16.8,0.581,0.387,0.223,2.4,11.4,6.8,20.2,1.3,1,7.4,21,2.1,0.7,2.8,0.138,1.5,-0.7,0.8,0.7
414,Frank Ntilikina\ntilila01,PG,23,DAL,58,685,10.4,0.513,0.498,0.112,1.9,10.9,6.4,14.7,2,0.9,11.7,17.4,0.1,0.9,0.9,0.065,-2.9,0.9,-2,0
415,Jusuf Nurkić\nurkiju01,C,27,POR,56,1579,20,0.586,0.093,0.447,11.2,32.6,21.5,16.6,1.9,2.1,16.6,23.6,2,1.7,3.6,0.11,0.1,0.2,0.3,0.9
416,David Nwaba\nwabada01,SF,29,HOU,46,609,15.3,0.567,0.278,0.381,7.4,20,13.6,8.5,2.2,2.9,9.3,15.8,0.8,0.5,1.3,0.105,-0.6,0,-0.6,0.2
417,Jordan Nwora\nworajo01,SF,23,MIL,62,1185,9.9,0.506,0.491,0.093,3.4,16.1,9.9,7,1,1.4,10.6,19.4,-0.4,1.1,0.6,0.025,-2.7,-1.5,-4.1,-0.6
418,Royce O'Neale\onealro01,SF,28,UTA,77,2406,10.3,0.608,0.689,0.126,3,13.4,8.4,10.5,1.8,1.2,14.4,9.9,2.7,2.8,5.5,0.109,-0.8,1.7,0.8,1.7
419,Semi Ojeleye\ojelese01,PF,27,TOT,30,406,6.7,0.438,0.505,0.293,7.2,12,9.7,2.9,0.8,1.4,7.5,12.8,-0.1,0.3,0.2,0.029,-4.1,-1.6,-5.8,-0.4
419,Semi Ojeleye\ojelese01,PF,27,MIL,20,308,5,0.376,0.586,0.186,8.8,11.1,10,2,0.8,1.6,6.2,11.2,-0.1,0.2,0.1,0.011,-4.9,-1.7,-6.6,-0.4
419,Semi Ojeleye\ojelese01,PF,27,LAC,10,98,12,0.569,0.31,0.552,2.2,14.7,8.6,5.8,1,0.9,10,18,0.1,0.1,0.2,0.086,-1.7,-1.4,-3.1,0
420,Chuma Okeke\okekech01,PF,23,ORL,70,1749,12,0.501,0.645,0.113,2.8,18.2,10.5,10.1,2.7,2.2,8.6,16.4,-0.3,2.5,2.2,0.06,-1.6,1.5,-0.1,0.8
421,Josh Okogie\okogijo01,SG,23,MIN,49,516,9,0.526,0.452,0.49,5.9,8.7,7.3,6.2,2.4,2.2,15.4,12.1,0.1,0.5,0.7,0.062,-3.7,0.9,-2.7,-0.1
422,Onyeka Okongwu\okongon01,C,21,ATL,48,992,19.8,0.714,0,0.487,12.8,18.4,15.6,7.6,1.5,5.4,13.8,14,3.1,1.1,4.2,0.202,0,0.8,0.8,0.7
423,Isaac Okoro\okorois01,SF,21,CLE,67,1981,10.4,0.589,0.364,0.36,4.1,7.1,5.6,8.5,1.4,1,10.4,12.4,2.4,1.9,4.2,0.103,-2.4,0.7,-1.7,0.1
424,KZ Okpala\okpalkz01,PF,22,MIA,21,244,10.4,0.521,0.377,0.159,5.2,13.7,9.5,8.3,0.8,3,6.3,14.4,0.2,0.3,0.5,0.097,-3.2,0.4,-2.8,-0.1
425,Victor Oladipo\oladivi01,SG,29,MIA,8,173,16.8,0.608,0.493,0.26,2,12.9,7.5,26.3,1.4,0.6,16.4,25.1,0.2,0.2,0.4,0.124,1.8,-0.5,1.3,0.1
426,Cameron Oliver\oliveca01,SF,25,ATL,2,43,21.4,0.705,0.2,0.2,5.1,10.1,7.6,11.1,1.1,2.1,0,16.6,0.2,0,0.2,0.219,2.3,-0.6,1.7,0
427,Kelly Olynyk\olynyke01,C,30,DET,40,764,16.7,0.561,0.416,0.311,7.3,18.3,12.5,23.3,2,2.2,15.1,21.5,0.8,0.8,1.6,0.104,0.5,1,1.6,0.7
428,Eugene Omoruyi\omorueu01,SF,24,DAL,4,18,17,0.518,0.4,0.8,12.3,30.9,21.6,15.8,0,0,0,16.9,0.1,0,0.1,0.201,3.3,0.7,4,0
429,Miye Oni\onimi01,SG,24,UTA,16,44,0.4,0.265,0.889,0.111,2.6,14.4,8.7,14.2,0,0,9.6,10.3,-0.1,0,0,-0.032,-7.6,-0.3,-7.9,-0.1
430,Cedi Osman\osmande01,SF,26,CLE,66,1462,13.3,0.563,0.628,0.229,1.9,9,5.5,14.1,1.8,0.6,9.6,21.1,1.3,1.6,2.9,0.094,-0.3,0.5,0.2,0.8
431,Daniel Oturu\oturuda01,C,22,TOR,3,27,13.4,0.549,0.167,0.833,3.8,17,10,0,0,7.2,0,13,0,0,0.1,0.121,-2.7,-2.5,-5.2,0
432,Kelly Oubre Jr.\oubreke01,SF,26,CHO,76,1999,14.9,0.56,0.593,0.203,4.1,12,8,6.2,1.8,1.5,6.2,23,1.8,1.4,3.3,0.079,0.2,-1.6,-1.4,0.3
433,Jaysean Paige\paigeja01,PG,27,DET,1,7,-22.2,0,0.667,0,0,16.3,7.7,18.1,0,0,25,24.5,-0.1,0,-0.1,-0.574,-25,-6.5,-31.5,0
434,Trayvon Palmer\palmetr01,SG,27,DET,1,17,-5.7,0,0,0,0,13.4,6.4,0,0,0,50,5,-0.1,0,0,-0.133,-13.1,-1.8,-15,-0.1
435,Kevin Pangos\pangoke01,PG,29,CLE,24,166,6.5,0.408,0.565,0.087,1.4,5.9,3.7,24.6,0.9,0,12.8,14.6,-0.1,0.1,0.1,0.016,-4.7,-1.4,-6.1,-0.2
436,Jabari Parker\parkeja01,PF,26,BOS,12,112,14.8,0.632,0.421,0.237,5,21.7,13.5,7.9,1.8,0.8,16,19.6,0.1,0.2,0.3,0.141,-0.4,1.1,0.7,0.1
437,Eric Paschall\pascher01,PF,25,UTA,58,736,13.9,0.612,0.46,0.366,4.6,10.9,7.9,7.1,0.6,0.6,9,17.7,1.4,0.5,2,0.128,0.5,-1,-0.5,0.3
438,Chris Paul\paulch01,PG,36,PHO,65,2139,20.8,0.581,0.27,0.274,1.1,12.8,7.1,44.5,2.7,0.8,15.6,19.7,5.8,3.6,9.4,0.21,3.1,2.3,5.4,4
439,Cameron Payne\payneca01,PG,27,PHO,58,1278,13.8,0.5,0.359,0.152,2.1,12.3,7.3,30.7,1.5,1.2,14.1,24.6,0.2,1.8,1.9,0.073,-0.4,0.4,0,0.7
440,Elfrid Payton\paytoel01,PG,27,PHO,50,549,7.9,0.397,0.103,0.183,4.2,12.8,8.6,23,2.2,1,19.9,18.5,-1,0.8,-0.2,-0.014,-4.6,1.2,-3.5,-0.2
441,Gary Payton II\paytoga02,PG,29,GSW,71,1247,17.8,0.679,0.349,0.169,6.5,14.9,10.8,7.6,3.8,1.7,9.8,14.3,2.5,2.6,5.2,0.199,0.3,3.4,3.7,1.8
442,Norvel Pelle\pelleno01,C,28,UTA,3,19,12.2,0.6,0,0,17.9,16.7,17.3,0,0,4.6,28.6,16,0,0,0,0.038,-3,-4.1,-7.1,0
443,Reggie Perry\perryre01,PF,21,TOT,10,187,15.6,0.537,0.203,0.19,8.5,19.5,13.8,11.1,2.4,3.2,11.4,22.4,0.1,0.2,0.2,0.058,-3.1,-1,-4.1,-0.1
443,Reggie Perry\perryre01,PF,21,POR,9,177,16.2,0.532,0.205,0.192,9,20,14.3,11.7,2.5,3.3,11.5,23.4,0,0.2,0.2,0.057,-2.8,-1,-3.8,-0.1
443,Reggie Perry\perryre01,PF,21,IND,1,10,4.2,1,0,0,0,11.3,5.6,0,0,0,0,4.3,0,0,0,0.077,-7.7,-1.2,-8.9,0
444,Jamorko Pickett\pickeja01,PF,24,DET,13,176,7.6,0.491,0.78,0.04,3.5,16.8,9.8,5.8,0,3.6,8.9,13.6,0,0.1,0.1,0.015,-2.8,-2.1,-5,-0.1
445,Theo Pinson\pinsoth01,SF,26,DAL,19,148,11.9,0.553,0.769,0.256,1.5,14.3,7.9,15.9,1.7,1.2,10.3,14.7,0.2,0.2,0.4,0.122,-1.5,1,-0.5,0.1
446,Mason Plumlee\plumlma01,C,31,CHO,73,1793,14.7,0.603,0.006,0.534,10.2,23.3,16.7,16.4,1.6,2.7,20.2,11.7,2.7,2,4.7,0.127,-1.5,1.5,0,0.9
447,Jakob Poeltl\poeltja01,C,26,SAS,68,1970,20.8,0.613,0.002,0.287,13.9,20,16.9,14,1.1,5,12.7,18.3,4.4,2.5,6.9,0.168,0.9,0.7,1.6,1.7
448,Aleksej Pokusevski\pokusal01,PF,20,OKC,61,1233,12,0.485,0.432,0.11,6,20.8,13.3,16.5,1.5,2.9,16.4,20,-1.1,1.5,0.4,0.014,-2.7,0.1,-2.6,-0.2
449,Yves Pons\ponsyv01,SF,22,MEM,12,71,5.9,0.385,0.563,0.125,7.2,10.6,8.8,1.7,0.7,5,5.6,10.3,0,0.1,0,0.03,-4.9,-1.7,-6.6,-0.1
450,Jordan Poole\poolejo01,SG,22,GSW,76,2283,16.1,0.598,0.548,0.251,1.7,10.5,6.2,21,1.3,1,13.7,26,3.1,2.9,6,0.126,1.3,-0.3,1,1.7
451,Kevin Porter Jr.\porteke02,PG,21,HOU,61,1907,13.5,0.531,0.511,0.239,2.5,13,7.7,30.7,1.7,1,17.7,24.1,0,0.8,0.8,0.021,-0.1,-1.6,-1.6,0.2
452,Michael Porter Jr.\portemi01,SF,23,DEN,9,265,7.5,0.416,0.466,0.087,3.9,20.4,12.4,8.9,1.9,0.7,10.1,19.7,-0.5,0.3,-0.2,-0.032,-3.9,0.5,-3.5,-0.1
453,Otto Porter Jr.\porteot01,PF,28,GSW,63,1396,15.9,0.581,0.519,0.147,6.9,21,14.2,9.6,2.4,2,7.7,15,2.2,2.7,4.9,0.168,1,2.1,3.1,1.8
454,Bobby Portis\portibo01,C,26,MIL,72,2028,17.7,0.571,0.388,0.13,9.6,24.4,17.2,6.4,1.3,2.4,8.9,21.3,2.9,2.6,5.5,0.131,1.2,-1,0.2,1.1
455,Kristaps Porziņģis\porzikr01,PF,26,TOT,51,1481,23.7,0.577,0.329,0.373,7.7,23.1,15.4,13.7,1.3,5,8.3,29.5,3.2,2.4,5.6,0.18,3.3,0.6,3.9,2.2
455,Kristaps Porziņģis\porzikr01,PF,26,DAL,34,1002,21.8,0.561,0.341,0.335,7.1,21.9,14.5,11.7,1.3,5.3,8.3,28.6,1.6,1.8,3.4,0.161,2.2,0.8,3,1.3
455,Kristaps Porziņģis\porzikr01,PF,26,WAS,17,479,27.7,0.606,0.305,0.448,8.9,25.5,17.3,17.9,1.2,4.4,8.3,31.4,1.6,0.6,2.2,0.22,5.4,0.2,5.6,0.9
456,Micah Potter\pottemi01,C,23,DET,3,31,13.6,0.505,0.182,0.182,13.3,18.4,15.7,0,1.6,2.9,7.8,17.8,0,0,0,0.073,-4,-3,-7.1,0
457,Dwight Powell\poweldw01,C,30,DAL,82,1798,18.1,0.725,0.092,0.529,10.7,14.3,12.5,8.1,1,2,11.5,14,6,2.2,8.2,0.219,0.4,0.5,0.9,1.3
458,Myles Powell\powelmy01,PG,24,PHI,11,52,0.2,0.364,0.353,0.118,2.2,10.6,6.4,8,1,0,14.4,18,-0.2,0,-0.1,-0.109,-10.5,-2.2,-12.7,-0.1
459,Norman Powell\powelno01,SF-SG,28,TOT,45,1458,16.3,0.603,0.418,0.385,1.5,9.7,5.4,10.8,1.4,1.4,8.9,23.1,2.4,0.4,2.8,0.093,1.2,-1.5,-0.3,0.6
459,Norman Powell\powelno01,SF,28,POR,40,1333,15.3,0.593,0.423,0.365,1.4,9.8,5.4,10,1.5,1.3,9,22.5,1.8,0.3,2.1,0.076,0.6,-1.6,-1,0.3
459,Norman Powell\powelno01,SG,28,LAC,5,125,27.1,0.682,0.381,0.556,2.6,9.1,5.9,19.5,0.8,2.7,8.2,30,0.6,0.1,0.7,0.272,7.8,-0.1,7.7,0.3
460,Joshua Primo\primojo01,SG,19,SAS,50,965,7.1,0.487,0.507,0.219,3.5,8.9,6.1,10.6,1,2,16.1,15.4,-0.6,0.6,0,0.001,-3.9,-1.1,-5,-0.7
461,Taurean Prince\princta02,PF,27,MIN,69,1177,12.4,0.589,0.587,0.21,2.3,13.8,7.9,8.1,1.9,1.9,11.1,17,1,1.2,2.2,0.09,-1,0,-0.9,0.3
462,Payton Pritchard\pritcpa01,SG,24,BOS,71,1001,15,0.578,0.657,0.056,3.5,10.8,7.2,20.4,1.2,0.5,9.7,18.6,1.8,1.2,3.1,0.148,1.7,0.1,1.9,1
463,Trevelin Queen\queentr01,SG,24,HOU,10,74,18.2,0.619,0.727,0.121,10.3,13.4,11.9,8.8,3.2,1.2,16.8,23.9,0.1,0.1,0.1,0.08,2.7,-0.8,1.9,0.1
464,Neemias Queta\quetane01,C,22,SAC,14,120,12.7,0.495,0,0.447,12.6,15.6,14.1,7.2,0.4,5.8,11.7,18.4,0,0.1,0.1,0.051,-4.1,-1,-5.1,-0.1
465,Immanuel Quickley\quickim01,PG,22,NYK,78,1802,14.6,0.543,0.547,0.278,1.8,13.1,7.4,24.5,1.5,0.2,10.9,22.2,2.5,1.8,4.2,0.113,0.2,0,0.2,1
466,Jahmi'us Ramsey\ramseja01,SG,20,SAC,19,134,7.9,0.468,0.31,0.241,3.2,7.4,5.3,7.9,0.4,0.6,7.2,22.2,-0.1,0,-0.1,-0.047,-3.5,-3.4,-6.9,-0.2
467,Julius Randle\randlju01,PF,27,NYK,72,2544,15.7,0.509,0.313,0.322,5.2,25.5,15.1,25.1,1,1.5,14.7,28.7,-0.3,3.4,3.1,0.059,0.4,0.2,0.5,1.6
468,Austin Reaves\reaveau01,SG,23,LAL,61,1418,11.5,0.6,0.525,0.371,3.4,11.2,7.3,10.3,1,1.3,9.8,12.4,2.1,0.8,2.9,0.097,-1.3,-0.6,-1.9,0
469,Cam Reddish\reddica01,SF,22,TOT,49,1012,12.8,0.543,0.451,0.275,2.7,8.6,5.7,7,2.3,1.4,11.1,22.2,0.2,0.8,1,0.046,-1,-0.3,-1.3,0.2
469,Cam Reddish\reddica01,SF,22,ATL,34,797,12.8,0.537,0.446,0.233,2.8,8.7,5.8,6.9,2.2,1.2,10.4,23.2,0.1,0.5,0.6,0.034,-0.8,-0.7,-1.5,0.1
469,Cam Reddish\reddica01,SF,22,NYK,15,215,12.9,0.575,0.477,0.492,2.5,8.2,5.3,7.1,2.8,1.8,14.1,18.8,0.1,0.3,0.4,0.092,-2,1.2,-0.8,0.1
470,Davon Reed\reedda01,SG,26,DEN,48,668,12.2,0.624,0.534,0.093,2.4,15.2,9,10.7,1.8,1.2,8.7,12.1,0.9,0.7,1.6,0.117,-0.6,0.3,-0.3,0.3
471,Paul Reed\reedpa01,C,22,PHI,38,302,21.4,0.568,0.083,0.146,16.6,17.4,17,8.3,5.5,4.2,8.9,16.7,0.6,0.7,1.3,0.212,-0.8,2.9,2.1,0.3
472,Naz Reid\reidna01,C,22,MIN,77,1215,17.2,0.588,0.349,0.313,8.8,18,13.3,8.7,1.6,5.6,13.2,21.4,1.5,1.6,3.2,0.125,-0.5,0.5,0,0.6
473,Nick Richards\richani01,C,24,CHO,50,367,15.9,0.689,0,0.478,9.7,15.2,12.4,4.9,1.2,5.4,18.1,15.4,0.6,0.3,1,0.125,-2.6,-0.2,-2.8,-0.1
474,Josh Richardson\richajo01,SG,28,TOT,65,1600,12.8,0.573,0.461,0.202,2.8,9.4,6.2,10.1,1.7,1.6,10.2,17.6,1.6,2,3.5,0.106,-0.6,0.7,0.1,0.9
474,Josh Richardson\richajo01,SG,28,BOS,44,1087,12.2,0.57,0.455,0.207,2.7,9.6,6.2,8.7,1.6,1.9,9.4,16.7,1,1.5,2.6,0.113,-1,1.2,0.2,0.6
474,Josh Richardson\richajo01,SG,28,SAS,21,513,14,0.577,0.471,0.194,3.2,9.1,6.1,13,2.1,1,11.5,19.3,0.5,0.4,1,0.091,0.1,-0.3,-0.2,0.2
475,Austin Rivers\riverau01,SG,29,DEN,67,1480,7.2,0.546,0.66,0.126,1.5,6.9,4.3,8,1.7,0.4,12.8,12.6,0.1,1.1,1.2,0.037,-3.5,-0.3,-3.8,-0.7
476,Duncan Robinson\robindu01,SG,27,MIA,79,2043,10.6,0.573,0.86,0.084,1.4,9.8,5.6,9.3,1,0.7,7.4,17.7,1.9,2,3.9,0.092,-0.3,-0.3,-0.6,0.7
477,Justin Robinson\robinju01,PG,24,TOT,25,304,3.6,0.404,0.656,0.086,1.4,6,3.7,14,1.4,0.3,15,16,-0.5,0.2,-0.3,-0.055,-6.4,-1.3,-7.6,-0.4
477,Justin Robinson\robinju01,PG,24,MIL,17,198,4.3,0.415,0.649,0.035,1.1,5.8,3.5,13.7,1.9,0,16,14.8,-0.3,0.1,-0.1,-0.03,-6.3,-0.3,-6.6,-0.2
477,Justin Robinson\robinju01,PG,24,SAC,3,15,-13.5,0.125,0.375,0,0,7.3,3.6,17.3,0,0,11.1,25.8,-0.1,0,-0.1,-0.459,-18.5,-7.7,-26.2,-0.1
477,Justin Robinson\robinju01,PG,24,DET,5,91,4.9,0.457,0.75,0.214,2.3,6.3,4.2,14.3,0.5,1,14,16.8,-0.1,0,-0.1,-0.041,-4.7,-2.3,-6.9,-0.1
478,Mitchell Robinson\robinmi01,C,23,NYK,72,1848,20.7,0.722,0,0.528,16.8,19.1,17.9,3.2,1.6,7.1,12.4,11.4,5.3,3.2,8.5,0.221,1,1.2,2.2,2
479,Jeremiah Robinson-Earl\robinje02,C,21,OKC,49,1087,11.7,0.526,0.509,0.167,7,19.1,13,6.7,1.3,1.3,10.1,15.4,0.4,1,1.5,0.065,-1.9,-0.3,-2.2,-0.1
480,Isaiah Roby\robyis01,PF,23,OKC,45,948,18.3,0.607,0.307,0.359,8,15.6,11.8,12.1,1.8,3.3,10.3,19,1.8,1.1,2.9,0.147,0.4,0.2,0.6,0.6
481,Rajon Rondo\rondora01,PG,35,TOT,39,697,10.9,0.496,0.5,0.148,2.4,14.4,8.5,33.1,2.1,0.8,26.6,16,-0.1,0.8,0.7,0.048,-2.4,0.7,-1.7,0.1
481,Rajon Rondo\rondora01,PG,35,LAL,18,289,6.5,0.383,0.423,0.028,3.7,14.5,9.1,29.9,2,1.5,32.1,15.7,-0.6,0.3,-0.3,-0.053,-4.8,0.3,-4.5,-0.2
481,Rajon Rondo\rondora01,PG,35,CLE,21,408,13.9,0.567,0.552,0.229,1.4,14.3,8,35.3,2.2,0.2,22.7,16.2,0.5,0.5,1,0.119,-0.7,1,0.3,0.2
482,Derrick Rose\rosede01,PG,33,NYK,26,636,16.9,0.541,0.336,0.113,3.5,9.8,6.6,27.5,1.7,1.9,11.9,22.5,0.8,0.7,1.4,0.108,2.3,0,2.3,0.7
483,Terrence Ross\rosste01,SG,30,ORL,63,1448,10,0.515,0.477,0.235,1.5,10.3,5.9,12.5,0.9,0.8,10.9,20.5,-0.5,0.9,0.3,0.011,-2.5,-1.1,-3.7,-0.6
484,Terry Rozier\roziete01,SG,27,CHO,73,2458,17.6,0.566,0.508,0.151,2.4,11.3,6.8,19.7,1.8,1,7.2,23.2,4.3,1.6,5.9,0.115,2.4,-0.7,1.7,2.3
485,Ricky Rubio\rubiori01,PG,31,CLE,34,970,14,0.488,0.423,0.251,1.7,14.1,8,34.6,2.5,0.6,16.5,24.9,-0.1,1.4,1.3,0.064,-1,1.2,0.2,0.5
486,D'Angelo Russell\russeda01,PG,25,MIN,65,2077,16.3,0.544,0.531,0.246,1.3,10.1,5.6,33.1,1.4,1,13.2,25.1,2.9,1.5,4.4,0.101,2.2,-1.5,0.8,1.4
487,Matt Ryan\ryanma01,SF,24,BOS,1,5,3.5,0.3,1,0,0,0,0,0,9.9,0,0,44,0,0,0,-0.25,-9.9,-3.8,-13.7,0
488,Domantas Sabonis\sabondo01,C-PF,25,TOT,62,2136,21.9,0.637,0.162,0.429,10.3,29,19.5,23.6,1.3,1.1,17.5,22.3,5.3,1.8,7.1,0.159,3.2,0.9,4.1,3.2
488,Domantas Sabonis\sabondo01,C,25,IND,47,1632,22.2,0.649,0.189,0.452,10.4,28.6,19.4,22.2,1.4,1.2,17.3,21.7,4.4,1.3,5.7,0.168,3.6,1,4.6,2.7
488,Domantas Sabonis\sabondo01,PF,25,SAC,15,504,21,0.603,0.084,0.366,9.8,30.3,20,28,1.2,0.9,18.1,24.4,0.9,0.5,1.4,0.132,1.8,0.5,2.3,0.5
489,Olivier Sarr\sarrol01,C,22,OKC,22,421,14,0.672,0.287,0.287,8.2,14.6,11.4,6.9,0.7,3.3,16.2,13.9,0.7,0.3,1,0.116,-2.7,-1.3,-4,-0.2
490,Tomáš Satoranský\satorto01,SG,30,TOT,55,906,10.2,0.461,0.277,0.283,3.3,12.1,7.7,27,1.6,0.5,17.6,12.6,0.5,0.6,1,0.056,-3.3,-0.3,-3.6,-0.4
490,Tomáš Satoranský\satorto01,SG,30,NOP,32,481,6.5,0.373,0.29,0.234,4.1,10.8,7.4,20.6,1.4,0.2,16.3,12.6,-0.3,0.3,0,-0.003,-5.1,-0.5,-5.6,-0.4
490,Tomáš Satoranský\satorto01,SG,30,SAS,1,9,12.8,0.852,,,0,11.7,5.8,0,0,0,0,8.3,0,0,0,0.2,-0.1,-1.6,-1.8,0
490,Tomáš Satoranský\satorto01,SG,30,WAS,22,416,14.4,0.563,0.262,0.298,2.4,13.6,8.1,35,1.8,0.8,19.5,12.6,0.7,0.3,1,0.12,-1.3,0,-1.3,0.1
491,Jordan Schakel\schakjo01,SG,23,WAS,4,30,-1.2,0.21,0.545,0.182,7.5,21.8,14.8,0,1.6,0,7.8,19.1,-0.2,0,-0.1,-0.204,-8.6,-4.4,-13,-0.1
492,Admiral Schofield\schofad01,SF,24,ORL,38,469,7.5,0.538,0.612,0.116,3.8,16.3,10,7.9,0.4,1,13.4,14.5,-0.1,0.3,0.3,0.027,-4.2,-1.2,-5.4,-0.4
493,Dennis Schröder\schrode01,SG-PG,28,TOT,64,1837,13,0.539,0.345,0.254,2,10.5,6.3,24.2,1.4,0.4,15.1,22.6,1,1.9,2.9,0.076,-1.5,-0.4,-1.9,0
493,Dennis Schröder\schrode01,SG,28,BOS,49,1433,13.5,0.543,0.329,0.248,2.2,10,6.2,22,1.4,0.3,13.8,23.1,1,1.8,2.8,0.092,-1.2,0,-1.2,0.3
493,Dennis Schröder\schrode01,PG,28,HOU,15,404,11.5,0.519,0.414,0.279,1.6,12,6.8,32,1.4,0.7,19.9,20.6,0.1,0.1,0.2,0.02,-2.5,-1.9,-4.4,-0.2
494,Tre Scott\scotttr01,SF,25,CLE,2,11,20.4,0.5,0.167,0,10.3,9.8,10.1,0,4.5,8.1,0,24.1,0,0,0,0.138,-4.8,1.8,-3,0
495,Jay Scrubb\scrubja01,SG,21,LAC,18,121,9.3,0.486,0.457,0.217,1.8,11.9,7,9.7,1.6,2.1,12.2,20.8,-0.1,0.1,0,0.002,-4.4,-0.4,-4.8,-0.1
496,Wayne Selden\seldewa01,SG,27,NYK,3,19,4.3,0.434,0.5,1,0,5.8,2.8,7.2,0,0,0,13.3,0,0,0,0.016,-4.3,-1.6,-5.9,0
497,Alperen Şengün\sengual01,C,19,HOU,72,1489,16,0.552,0.223,0.442,10.1,18.9,14.5,19.1,1.9,4.1,18.8,22,0.8,1.3,2.1,0.068,-1.6,0.6,-1,0.4
498,Collin Sexton\sextoco01,SG,23,CLE,11,316,11.2,0.523,0.298,0.258,4.6,7.9,6.3,11.9,1.6,0,15.6,27.9,-0.4,0.3,-0.1,-0.009,-3.5,-0.6,-4.1,-0.2
499,Landry Shamet\shamela01,SG,24,PHO,69,1437,10.2,0.55,0.689,0.167,1.2,8,4.7,9.7,0.9,0.6,7.3,16.8,1.1,1.5,2.6,0.085,-0.9,-0.4,-1.2,0.3
500,Day'Ron Sharpe\sharpda01,PF,20,BRK,32,391,20.7,0.593,0.047,0.275,23.2,21.4,22.3,6.7,1.2,3.4,15.2,21.7,0.8,0.5,1.2,0.152,-0.3,-2.5,-2.8,-0.1
501,Pascal Siakam\siakapa01,PF,27,TOR,68,2578,20.3,0.565,0.181,0.314,5.1,20.1,12.2,23,1.6,1.6,11.6,25.8,4.9,3.2,8.1,0.151,2.7,0.8,3.5,3.6
502,Chris Silva\silvach01,PF,25,TOT,10,91,11.6,0.641,0,0.8,16.5,28.2,22.4,10.6,0,1.2,28.3,13.8,0.1,0.1,0.3,0.137,-5,0.1,-4.9,-0.1
502,Chris Silva\silvach01,PF,25,MIN,1,3,3.8,,,,0,36.6,17.9,0,0,0,,0,0,0,0,0.052,-5.3,-0.5,-5.8,0
502,Chris Silva\silvach01,PF,25,MIA,9,88,11.9,0.641,0,0.8,17,27.9,22.6,10.9,0,1.2,28.3,14.3,0.1,0.1,0.3,0.14,-5,0.1,-4.9,-0.1
503,Marko Simonovic\simonma01,C,22,CHI,9,35,10.2,0.428,0.333,0.733,16.2,16,16.1,0,1.4,2.5,9.2,27.5,0,0,0,-0.011,-6.1,-5,-11.1,-0.1
504,Anfernee Simons\simonan01,SG,22,POR,57,1681,15.3,0.583,0.555,0.146,1.6,8.5,4.9,22.2,0.9,0.4,11.9,24.8,2,-0.1,1.9,0.055,1.9,-2.7,-0.7,0.5
