Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
216,Ersan İlyasova\ilyaser01,PF,28,DET,52,1434,14.1,0.53,0.423,0.215,7.3,14.5,10.7,6.1,1.3,1.4,9.6,18.7,1.8,1.5,3.3,0.111,0.4,0.1,0.5,0.9
216,Ersan İlyasova\ilyaser01,PF,28,ORL,22,447,14.7,0.515,0.288,0.294,11,19.1,15,4,1.6,1.1,6.5,18.3,0.6,0.5,1.1,0.117,-0.5,-1.9,-2.4,0
217,Joe Ingles\inglejo01,SF,28,UTA,81,1241,10.3,0.572,0.722,0.062,1.8,12.4,7.1,12.1,2.3,0.3,17.9,13.5,0.7,1.6,2.3,0.089,-1.4,1.6,0.2,0.7
218,Damien Inglis\inglida01,SF,20,MIL,20,156,6.7,0.444,0.351,0.216,1.5,21.1,11.4,9,2,1.6,21.4,14.9,-0.2,0.2,-0.1,-0.024,-4.9,-0.6,-5.6,-0.1
219,Kyrie Irving\irvinky01,PG,23,CLE,53,1667,19.9,0.54,0.298,0.217,3,7.6,5.3,26.6,1.7,0.9,11.4,29.5,3.2,1.7,5,0.143,3.2,-0.8,2.3,1.8
220,Jarrett Jack\jackja01,PG,32,BRK,32,1027,14.5,0.505,0.285,0.313,1,14.1,7.4,35,1.7,0.6,18.8,21.7,0.5,0.4,0.9,0.043,0,-0.7,-0.7,0.3
221,Reggie Jackson\jacksre01,PG,25,DET,79,2424,19.6,0.535,0.268,0.271,2.5,9.1,5.7,36.3,1.2,0.3,13.8,29.1,4.9,1.9,6.9,0.136,3.4,-0.6,2.7,2.8
222,LeBron James\jamesle01,SF,31,CLE,76,2709,27.5,0.588,0.199,0.347,4.7,18.8,11.8,36,2,1.5,13.2,31.4,9.6,4,13.6,0.242,7,2,9,7.5
223,Al Jefferson\jeffeal01,C,31,CHO,47,1096,18.2,0.507,0,0.22,5.6,24.6,15,11.8,1.4,3,5.8,24.2,1,1.8,2.8,0.123,-0.9,0.4,-0.5,0.4
224,Cory Jefferson\jeffeco01,PF,25,PHO,8,50,12.7,0.446,0.045,0.273,12.7,22.2,17.4,0,0,1.6,0,21,0,0,0.1,0.07,-2.7,-3.7,-6.4,-0.1
225,Richard Jefferson\jefferi01,SF,35,CLE,74,1326,9.7,0.585,0.554,0.279,1.3,9.6,5.5,6.4,1.3,0.9,10.9,13.4,1.4,1.3,2.7,0.099,-1.6,0.5,-1.2,0.3
226,John Jenkins\jenkijo01,SG,24,TOT,43,480,10,0.522,0.319,0.15,1.8,11.3,6.5,11.7,0.8,0.2,13.7,18.1,0,0.2,0.2,0.022,-1.9,-1,-2.9,-0.1
226,John Jenkins\jenkijo01,SG,24,DAL,21,193,7.2,0.466,0.271,0.129,2.3,10.2,6.3,7.6,0.8,0,12.9,20.1,-0.2,0.1,-0.1,-0.033,-4.3,-1.3,-5.7,-0.2
226,John Jenkins\jenkijo01,SG,24,PHO,22,287,11.9,0.564,0.356,0.167,1.5,12,6.6,14.4,0.8,0.3,14.2,16.7,0.3,0.1,0.4,0.059,-0.3,-0.7,-1.1,0.1
227,Brandon Jennings\jennibr01,PG,26,TOT,48,868,13.7,0.491,0.51,0.257,2,10.4,6.1,29.2,1.7,0.7,14.4,20,0.8,0.7,1.5,0.082,0.2,-0.7,-0.4,0.3
227,Brandon Jennings\jennibr01,PG,26,DET,23,416,13.1,0.491,0.538,0.266,1.3,11.2,6,25.7,1.3,0.4,12.1,19,0.4,0.4,0.8,0.094,0.1,-0.2,0,0.2
227,Brandon Jennings\jennibr01,PG,26,ORL,25,452,14.3,0.49,0.484,0.248,2.7,9.7,6.1,32.4,2,0.9,16.4,20.9,0.3,0.4,0.7,0.071,0.3,-1.2,-0.8,0.1
228,Jonas Jerebko\jerebjo01,PF,28,BOS,78,1176,10.3,0.531,0.378,0.273,6.8,19.4,13,7.4,0.8,1.6,14,13.5,0.9,1.5,2.4,0.097,-2,0,-2,0
229,Amir Johnson\johnsam01,PF,28,BOS,79,1800,16,0.602,0.101,0.284,10.3,19.6,14.9,11.4,1.4,3.6,16.4,13.6,3,2.9,5.9,0.158,-0.4,1.6,1.2,1.4
230,Chris Johnson\johnsch04,SF,25,UTA,70,857,8.2,0.482,0.51,0.216,3.7,14.3,9,8,2,2,15.8,13.6,-0.1,1.2,1.1,0.059,-3.3,1.3,-2,0
231,James Johnson\johnsja01,PF,28,TOR,57,926,11.4,0.532,0.275,0.283,3.5,11.9,7.8,11.4,1.6,2.9,16.7,15.9,0.3,1,1.3,0.068,-1.5,0.5,-1,0.2
232,Joe Johnson\johnsjo02,SF,34,TOT,81,2703,12,0.538,0.364,0.165,2,10.2,6.1,18,1.1,0.1,14.7,17.9,1.9,0.8,2.7,0.048,-0.6,-1.3,-1.9,0.1
232,Joe Johnson\johnsjo02,SF,34,BRK,57,1934,10.7,0.512,0.377,0.178,1.9,11.2,6.5,18,1,0.1,15,17.8,0.6,0.2,0.7,0.018,-1.2,-1.4,-2.6,-0.3
232,Joe Johnson\johnsjo02,SF,34,MIA,24,769,15.2,0.603,0.335,0.135,2.3,7.6,5,17.9,1.4,0.2,13.9,18.4,1.3,0.6,2,0.123,0.8,-1,-0.1,0.4
233,Orlando Johnson\johnsor01,SG,26,TOT,7,101,3.6,0.346,0.294,0.235,4.2,12.3,8.1,2.7,1.5,2.4,9.6,17.8,-0.2,0.1,-0.2,-0.087,-6.5,-1.8,-8.3,-0.2
233,Orlando Johnson\johnsor01,SG,26,PHO,2,47,10.1,0.407,0.294,0.353,6.8,14.2,10.4,0,2.1,5.2,4.8,18.7,0,0.1,0,0.026,-3.2,0.8,-2.4,0
233,Orlando Johnson\johnsor01,SG,26,NOP,5,54,-2.1,0.28,0.294,0.118,2,10.6,6.2,5.1,0.9,0,14.4,17.1,-0.2,0,-0.2,-0.185,-9.3,-4.1,-13.4,-0.2
234,Stanley Johnson\johnsst04,SF,19,DET,73,1687,8.7,0.46,0.342,0.17,3.6,16.7,9.9,10.8,1.6,0.5,15,19.6,-1.3,1.9,0.6,0.018,-3.5,0.2,-3.3,-0.5
235,Tyler Johnson\johnsty01,SG,23,MIA,36,863,13.8,0.579,0.292,0.263,3.8,10.3,7.2,13.9,1.4,1.2,14.8,16.8,1.2,0.9,2,0.113,-0.1,0.7,0.7,0.6
236,Wesley Johnson\johnswe01,SF,28,LAC,80,1666,11,0.513,0.6,0.089,2.5,13.6,8.1,4.4,2.7,2.6,9.2,16,0,2.7,2.6,0.076,-1.7,1.5,-0.2,0.8
237,Nikola Jokić\jokicni01,C,20,DEN,80,1733,21.5,0.582,0.14,0.317,11.4,24.7,17.9,18.1,2.3,2.3,13.2,19.9,4.5,2.2,6.7,0.185,2.6,1.3,3.9,2.6
238,Dahntay Jones\jonesda02,SF,35,CLE,1,42,10.3,0.464,0.143,0,2.7,10.7,6.7,7.3,1.2,3.9,0,15.1,0,0.1,0.1,0.096,-2.7,-0.3,-3,0
239,James Jones\jonesja02,SF,35,CLE,48,463,11.6,0.58,0.732,0.183,2,10.2,6.1,4.5,1.2,1.8,7.8,16.2,0.7,0.5,1.2,0.12,-0.2,-0.1,-0.3,0.2
240,Terrence Jones\joneste01,PF,24,HOU,50,1044,13.5,0.519,0.215,0.316,6.5,15.9,11.1,6.3,1.1,3.1,10.5,19.3,0.8,0.7,1.5,0.068,-0.9,-1.2,-2.1,0
241,Tyus Jones\jonesty01,PG,19,MIN,37,573,11.2,0.45,0.34,0.25,1.4,8,4.8,27.7,2.7,0.4,16,16.1,0,0.3,0.3,0.027,-1.9,-0.5,-2.4,-0.1
242,DeAndre Jordan\jordade01,C,27,LAC,77,2598,20.6,0.628,0.002,1.219,11.4,32.7,22.2,5.3,1,5.4,12.1,15.4,6,5.5,11.5,0.213,1.5,1.3,2.8,3.2
243,Cory Joseph\josepco01,SG,24,TOR,80,2046,12.4,0.512,0.188,0.297,2.2,9.4,5.9,19.3,1.6,0.8,13.4,17,1.8,1.7,3.5,0.082,-1.1,-0.1,-1.2,0.4
244,Chris Kaman\kamanch01,C,33,POR,16,112,11.1,0.496,0.093,0.07,6.8,16.5,11.6,15.8,0.4,0.7,15.3,20.4,0,0.1,0.1,0.037,-2.6,-1,-3.6,0
245,Frank Kaminsky\kaminfr01,C,22,CHO,81,1708,12.5,0.513,0.385,0.282,4.4,17.2,10.7,9,1.1,2,8.9,17.1,1.2,2.1,3.3,0.093,-1,0.2,-0.8,0.5
246,Sergey Karasev\karasse01,SF,22,BRK,40,399,8.5,0.562,0.5,0.378,2.2,14.3,8.2,12.2,0.8,0.4,20.3,12.1,0.2,0.1,0.3,0.031,-2.3,-1.4,-3.8,-0.2
247,Sasha Kaun\kaunsa01,C,30,CLE,25,95,12.5,0.527,0,0.647,14.4,16.5,15.5,4.5,2.2,4.3,24.3,13.7,0,0.2,0.2,0.096,-3.3,0.5,-2.8,0
248,Ryan Kelly\kellyry01,PF,24,LAL,36,470,10.3,0.44,0.248,0.362,4.6,23.7,13.8,6.9,1.4,1.7,9.4,17.9,-0.3,0.3,0.1,0.005,-2.9,-0.6,-3.5,-0.2
249,Michael Kidd-Gilchrist\kiddgmi01,SF,22,CHO,7,205,16.9,0.603,0.115,0.475,6.3,17.8,12,7.3,0.7,1.2,9.8,18,0.4,0.2,0.6,0.152,0.2,-0.2,0,0.1
250,Sean Kilpatrick\kilpase01,SG,26,TOT,31,616,15.6,0.576,0.422,0.248,2.1,8.2,5.1,8,1,0.3,9.4,23.8,1,0,1,0.076,1,-3.1,-2.2,0
250,Sean Kilpatrick\kilpase01,SG,26,DEN,8,82,8,0.551,0.81,0.381,2.7,5.5,4.1,5.4,1.2,0,14,15.2,0,0,0.1,0.037,-2.3,-1.4,-3.8,0
250,Sean Kilpatrick\kilpase01,SG,26,BRK,23,534,16.7,0.578,0.39,0.237,2.1,8.6,5.3,8.4,0.9,0.3,8.9,25.2,0.9,0,0.9,0.082,1.5,-3.4,-1.9,0
251,Brandon Knight\knighbr03,SG,24,PHO,52,1870,14.7,0.522,0.392,0.204,2,9.9,5.9,24.4,1.6,0.9,15.4,26.2,0.7,0.9,1.7,0.043,0.9,-1.5,-0.6,0.6
252,Kyle Korver\korveky01,SG,34,ATL,80,2401,9.7,0.578,0.644,0.088,0.7,10.9,5.9,9.9,1.2,1.1,13.3,13.7,1.2,2.9,4.1,0.082,-1.5,0.6,-1,0.6
253,Kosta Koufos\koufoko01,C,26,SAC,78,1482,15.1,0.54,0,0.234,12.4,18.4,15.4,3.3,1.3,3.8,8.9,15.4,2.1,1.4,3.5,0.113,-1.3,-0.6,-2,0
254,Jeremy Lamb\lambje01,SG,23,CHO,66,1227,15.9,0.529,0.355,0.173,3.9,18.7,11.2,10.9,1.7,2,8.4,22,1,1.8,2.7,0.107,0.1,0.7,0.8,0.9
255,Carl Landry\landrca01,PF,32,PHI,36,569,22.4,0.605,0.052,0.364,9.1,19.2,14,11.1,1,1.2,7.1,24,1.8,0.3,2.1,0.176,2.6,-1.4,1.2,0.5
256,Shane Larkin\larkish01,PG,23,BRK,78,1751,13.3,0.515,0.215,0.213,1.8,9.9,5.8,29.3,2.7,0.6,21,17.7,0.5,1,1.4,0.039,-1.6,-0.4,-2,0
257,Joffrey Lauvergne\lauvejo01,C,24,DEN,59,1041,15.7,0.567,0.139,0.182,8.1,23.1,15.4,9.1,0.6,1.2,11.6,19.5,1.6,0.7,2.3,0.105,-0.3,-1.3,-1.6,0.1
258,Zach LaVine\lavinza01,SG,20,MIN,82,2294,14.3,0.548,0.33,0.212,1.4,10.1,5.8,18.6,1.5,0.6,12.9,23.5,1.9,0.7,2.6,0.054,0.2,-1.6,-1.5,0.3
259,Ty Lawson\lawsoty01,PG,28,TOT,66,1411,9.7,0.476,0.305,0.243,2,7.4,4.7,24.6,1.9,0.4,19.5,14.9,0.2,0.7,0.9,0.031,-2.4,-1.2,-3.6,-0.6
259,Ty Lawson\lawsoty01,PG,28,HOU,53,1176,8.9,0.48,0.328,0.279,1.9,6.5,4.2,22.3,1.8,0.4,20.3,14.8,0,0.4,0.4,0.017,-2.6,-1.5,-4.1,-0.6
259,Ty Lawson\lawsoty01,PG,28,IND,13,235,13.7,0.46,0.209,0.09,2.8,11.6,7.2,36.1,2.1,0.3,15.7,15.5,0.2,0.3,0.5,0.103,-1.3,0.2,-1.2,0
260,Courtney Lee\leeco01,SG,30,TOT,79,2334,11.5,0.551,0.34,0.185,1.4,8.7,4.9,9.1,1.9,1.1,9.4,14.7,2.1,1.7,3.9,0.08,-1.3,0.3,-1,0.6
260,Courtney Lee\leeco01,SG,30,MEM,51,1489,11.7,0.556,0.329,0.22,1.4,7.9,4.5,8.1,1.8,1,9.6,15.3,1.5,0.8,2.2,0.072,-0.9,-0.1,-0.9,0.4
260,Courtney Lee\leeco01,SG,30,CHO,28,845,11.2,0.54,0.359,0.118,1.3,10.1,5.6,10.9,2,1.2,9,13.6,0.7,1,1.6,0.094,-2.1,1.1,-1,0.2
261,David Lee\leeda02,PF,32,TOT,55,903,19.6,0.568,0.003,0.278,12,24.6,18.3,15.5,1.2,2.5,14.9,21.5,1.7,1.4,3,0.161,0.7,0.6,1.3,0.7
261,David Lee\leeda02,PF,32,BOS,30,470,15.5,0.499,0.005,0.266,9.1,20.4,14.7,18.3,1.2,2.2,15.1,22.9,0.2,0.7,0.9,0.092,-0.7,0.7,0,0.2
261,David Lee\leeda02,PF,32,DAL,25,433,24,0.66,0,0.294,15.2,29.1,22.2,12.5,1.2,2.9,14.8,20,1.5,0.7,2.1,0.237,2.3,0.6,2.8,0.5
262,Alex Len\lenal01,C,22,PHO,78,1821,12.4,0.482,0.011,0.383,10.4,25.4,17.7,8.5,1,2.8,16.6,20.4,-0.5,1.8,1.3,0.035,-3.5,-0.8,-4.3,-1
263,Kawhi Leonard\leonaka01,SF,24,SAS,72,2380,26,0.616,0.267,0.306,4.7,18.4,11.8,13,2.8,2.3,7.8,25.8,8.3,5.5,13.7,0.277,6.1,3,9.1,6.7
264,Meyers Leonard\leoname01,PF,23,POR,61,1333,11.3,0.561,0.524,0.106,4.1,21.4,12.8,10.6,0.3,1.1,14.5,17.4,1.2,1,2.2,0.078,-1.1,-0.6,-1.7,0.1
265,Jon Leuer\leuerjo01,PF,26,PHO,67,1255,16.2,0.555,0.236,0.217,6.4,26.3,16.1,9.6,1.5,2,12.8,19.8,1.4,1.3,2.7,0.103,0.1,0,0,0.6
266,Damian Lillard\lillada01,PG,25,POR,75,2676,22.2,0.56,0.414,0.315,1.8,10.4,6.1,33.6,1.2,0.8,12.6,31.3,7.7,1.4,9.2,0.165,5.7,-1.3,4.4,4.3
267,Jeremy Lin\linje01,SG,27,CHO,78,2048,13.8,0.534,0.31,0.401,2.2,11.4,6.8,18.6,1.4,1.7,14.9,22.2,1.3,2.3,3.5,0.082,-1,0,-0.9,0.5
268,Shaun Livingston\livinsh01,PG,30,GSW,78,1520,13.8,0.581,0.032,0.245,3.2,8.5,6,21,1.8,1.3,15.7,14.2,2.9,1.7,4.6,0.145,-0.7,1.1,0.3,0.9
269,Kevon Looney\looneke01,PF,19,GSW,5,21,18.6,0.643,0.286,0,21.8,29.1,25.6,0,0,0,12.5,16.5,0.1,0,0.1,0.192,1.6,-4.1,-2.5,0
270,Brook Lopez\lopezbr01,C,27,BRK,73,2457,21.7,0.562,0.012,0.348,9.2,17.2,13.1,10.8,1.2,4.1,11.6,27.3,4.5,1.7,6.2,0.121,1.9,-0.5,1.3,2.1
271,Robin Lopez\lopezro01,C,27,NYK,82,2219,17.6,0.574,0.002,0.243,13.4,16.2,14.8,8.5,0.4,4.4,15.4,17.7,3.7,2.1,5.8,0.126,0.4,-0.5,-0.2,1
272,Kevin Love\loveke01,PF,27,CLE,77,2424,19,0.553,0.449,0.321,7,28.4,17.8,12.2,1.2,1.4,11.3,23.4,4.7,3.8,8.5,0.169,3,0.3,3.3,3.3
273,Kyle Lowry\lowryky01,PG,29,TOR,77,2851,22.2,0.578,0.457,0.41,2.2,12.3,7.3,29.9,2.9,1,13.7,26.1,8,3.7,11.6,0.196,4.7,1.1,5.8,5.7
274,Trey Lyles\lylestr01,PF,20,UTA,80,1382,11.6,0.517,0.294,0.188,5,20.2,12.6,7.1,1,1.1,12.1,17.9,0.6,1.7,2.3,0.079,-1.6,-0.2,-1.8,0.1
275,Shelvin Mack\macksh01,PG,25,TOT,52,1058,13.6,0.507,0.301,0.147,1.4,12.5,7,30.6,1.7,0.2,17.7,23.3,0.2,1.2,1.3,0.061,-1.2,-0.4,-1.6,0.1
275,Shelvin Mack\macksh01,PG,25,ATL,24,179,15.4,0.464,0.284,0.126,1.2,11.9,6.7,36.9,2.2,0,12.3,28.5,-0.1,0.3,0.2,0.045,-1.9,-1,-2.9,0
275,Shelvin Mack\macksh01,PG,25,UTA,28,879,13.2,0.52,0.306,0.153,1.5,12.6,7,29.3,1.6,0.3,19.2,22.2,0.2,0.9,1.2,0.064,-1,-0.3,-1.3,0.2
276,Ian Mahinmi\mahinia01,C,29,IND,71,1816,16.6,0.603,0,0.502,8.3,22.1,15.3,8.9,1.8,3.3,15.5,15.7,2.9,3.3,6.2,0.163,-0.9,1.9,0.9,1.4
277,Devyn Marble\marblde01,SG,23,ORL,28,249,5.2,0.368,0.451,0.338,2.6,14.4,8.5,6.6,2.6,0.3,7.9,15.7,-0.4,0.3,-0.1,-0.026,-6,-0.1,-6.2,-0.3
278,Boban Marjanović\marjabo01,C,27,SAS,54,508,27.7,0.662,0,0.655,16.9,26.2,21.7,6.6,1.2,3.5,11.5,22.8,2.3,1.2,3.4,0.325,3.9,0.4,4.3,0.8
279,Kendall Marshall\marshke01,PG,24,PHI,30,400,6.7,0.449,0.415,0.11,0.5,7.3,3.8,28.4,2,0.4,25.8,18.3,-0.7,0.1,-0.5,-0.064,-4.7,-2.6,-7.3,-0.5
280,Jarell Martin\martija01,PF,21,MEM,27,380,14,0.534,0.017,0.534,11.2,14.7,12.9,6.4,1.1,1.7,11.7,19.2,0.5,0.2,0.8,0.1,-2,-1.8,-3.7,-0.2
281,Kevin Martin\martike02,SG,32,TOT,55,1095,11.5,0.52,0.325,0.411,1.5,10,5.8,8.2,1.2,0.2,9.8,22.6,0.7,0.5,1.2,0.054,-1.6,-1.6,-3.2,-0.4
281,Kevin Martin\martike02,SG,32,MIN,39,834,11.9,0.523,0.308,0.425,1.4,9.8,5.6,8.8,1,0.1,9.4,23.5,0.7,0.1,0.8,0.045,-1.2,-2,-3.2,-0.3
281,Kevin Martin\martike02,SG,32,SAS,16,261,10.1,0.504,0.388,0.353,1.8,10.6,6.3,6.4,1.8,0.6,11.7,19.5,0,0.4,0.4,0.082,-3.1,-0.4,-3.4,-0.1
282,Wesley Matthews\matthwe02,SF,29,DAL,78,2644,10.9,0.532,0.615,0.171,1.1,8.8,4.9,8.9,1.5,0.5,7.8,17.2,1.9,1.8,3.7,0.067,-0.9,-0.1,-1,0.6
283,O.J. Mayo\mayooj01,SG,28,MIL,41,1090,7.7,0.474,0.505,0.125,1.4,9.6,5.5,15.8,2.2,0.6,17.5,17,-0.7,0.6,-0.1,-0.005,-3.8,-0.2,-4,-0.6
284,Luc Mbah a Moute\mbahalu01,PF,29,LAC,75,1274,7.3,0.498,0.193,0.275,5.2,9.4,7.3,3.3,1.7,1.2,12.8,9.4,0.2,1.3,1.6,0.059,-3.2,0.6,-2.6,-0.2
285,James Michael McAdoo\mcadoja01,PF,23,GSW,41,262,15.9,0.554,0.024,0.583,13.1,10.9,11.9,9.2,1.8,2.2,13.2,20.1,0.5,0.3,0.8,0.146,-1.5,-0.3,-1.8,0
286,Ray McCallum\mccalra01,PG,24,TOT,41,475,9.1,0.449,0.288,0.103,1.9,9.3,5.6,18.5,1.3,1.2,13.6,16.8,-0.2,0.5,0.3,0.034,-2.6,-0.5,-3.1,-0.1
286,Ray McCallum\mccalra01,PG,24,SAS,31,256,10.3,0.476,0.239,0.149,2.8,10.8,6.9,17.7,1,1.2,13.3,14.7,0.1,0.4,0.5,0.092,-2.3,0.5,-1.7,0
286,Ray McCallum\mccalra01,PG,24,MEM,10,219,7.7,0.425,0.329,0.063,1,7.6,4.2,19.5,1.6,1.3,13.8,19.3,-0.3,0.1,-0.2,-0.033,-3,-1.6,-4.7,-0.1
287,CJ McCollum\mccolcj01,SG,24,POR,80,2780,17.7,0.544,0.33,0.158,1.8,8.3,5,21.6,1.7,0.6,11.4,27.1,4.4,1.7,6,0.104,2.3,-1,1.3,2.3
288,T.J. McConnell\mccontj01,PG,23,PHI,81,1606,14.5,0.511,0.192,0.088,2.8,14.5,8.5,37.2,2.9,0.5,22.5,17,0.6,1.4,1.9,0.058,-1.5,0.3,-1.2,0.3
289,Chris McCullough\mcculch01,PF,20,BRK,24,362,12.2,0.47,0.312,0.211,7.6,13.6,10.5,3.7,3.9,2.7,11.2,16.5,-0.1,0.4,0.3,0.043,-2.7,0.4,-2.4,0
290,K.J. McDaniels\mcdankj01,SF,22,HOU,37,235,10.6,0.522,0.347,0.417,7.5,12.3,9.9,6.5,1.5,2.1,16.6,18.7,0.1,0.1,0.2,0.043,-2.8,-1.1,-3.9,-0.1
291,Doug McDermott\mcderdo01,SF,24,CHI,81,1861,10.9,0.561,0.402,0.13,2.1,8.8,5.5,5,0.4,0.2,7.2,17.3,2.1,0.7,2.8,0.073,-1,-1.9,-2.9,-0.4
292,Mitch McGary\mcgarmi01,PF,23,OKC,20,72,7.4,0.474,0.174,0.435,6.4,20.1,13.6,6,0.7,2.1,20.3,20.4,-0.1,0.1,0,-0.018,-6,-1.3,-7.3,-0.1
293,JaVale McGee\mcgeeja01,C,28,DAL,34,370,19.9,0.574,0.007,0.269,15.8,23.7,19.7,1.5,0.7,5.9,12.3,21.1,0.6,0.5,1.1,0.146,-0.2,-0.2,-0.3,0.1
294,Ben McLemore\mclembe01,SG,22,SAC,68,1443,8.6,0.531,0.407,0.226,2.6,8.5,5.6,7.9,1.7,0.6,16.5,17.6,-0.4,0.7,0.3,0.01,-3.1,-0.7,-3.8,-0.7
295,Jordan McRae\mcraejo01,PG,24,TOT,22,195,14.2,0.548,0.282,0.359,2.3,9.2,5.7,20.9,0.7,0.4,14.2,23.9,0.2,0.1,0.4,0.087,0,-1.9,-1.8,0
295,Jordan McRae\mcraejo01,PG,24,PHO,7,82,14.2,0.567,0.423,0.577,2.6,8.1,5.3,19.1,1.8,0,15.5,20,0.1,0,0.2,0.096,-0.9,-0.2,-1.1,0
295,Jordan McRae\mcraejo01,PG,24,CLE,15,113,14.2,0.537,0.212,0.25,2,9.9,6,22.3,0,0.7,13.5,26.7,0.1,0.1,0.2,0.081,0.7,-3,-2.4,0
296,Josh McRoberts\mcrobjo01,PF,28,MIA,42,595,9.9,0.453,0.331,0.27,4.3,15.3,10,19.4,1.6,0.9,15.3,15,0.1,0.7,0.8,0.064,-2.6,1,-1.6,0.1
297,Jodie Meeks\meeksjo01,SG,28,DET,3,43,13.5,0.506,0.45,0.2,2.4,10.6,6.3,11.3,0,0,4.4,23.1,0.1,0,0.1,0.107,-0.2,-2.8,-2.9,0
298,Salah Mejri\mejrisa01,C,29,DAL,34,397,16.8,0.636,0.013,0.59,11.4,22.6,17,3.9,1,7.6,19,14,0.6,0.7,1.3,0.156,-1.6,1.8,0.2,0.2
299,Jordan Mickey\mickejo01,PF,21,BOS,16,57,15.3,0.398,0,0.455,11,13.3,12.1,2.6,0,15.1,3.6,20.5,0,0.1,0.1,0.068,-2.6,1.1,-1.5,0
300,Khris Middleton\middlkh01,SG,24,MIL,79,2852,16.8,0.56,0.316,0.273,1.8,10.2,6,18.9,2.3,0.6,12.3,23,4.3,1.8,6.1,0.103,1.2,-0.5,0.6,1.9
301,C.J. Miles\milescj01,SF,28,IND,64,1464,14,0.547,0.61,0.196,1.9,11.1,6.5,7,1.8,1.6,9.2,22.8,1.2,1.9,3.1,0.103,0.6,-0.1,0.5,0.9
302,Andre Miller\millean02,PG,39,TOT,39,461,13.4,0.6,0.075,0.302,3.1,9.5,6.4,28.3,1.8,0,23.6,15.4,0.6,0.4,1,0.1,-1.4,-0.5,-1.9,0
302,Andre Miller\millean02,PG,39,MIN,26,280,13.7,0.663,0.069,0.328,2.5,7.4,5,31.9,1.6,0,27.4,14.6,0.5,0.1,0.5,0.088,-0.8,-1.3,-2.2,0
302,Andre Miller\millean02,PG,39,SAS,13,181,12.9,0.521,0.083,0.271,3.9,12.8,8.5,22.6,2,0,18.3,16.6,0.1,0.3,0.4,0.118,-2.2,0.9,-1.3,0
303,Mike Miller\millemi01,SF,35,DEN,47,373,6.5,0.508,0.839,0,1.8,14.2,7.9,14.9,1.7,0.9,21.5,9.3,0.1,0.3,0.3,0.04,-3.8,1.2,-2.6,0
304,Patty Mills\millspa02,PG,27,SAS,81,1662,14.6,0.541,0.523,0.095,1.9,8.7,5.4,20.1,1.8,0.3,10.7,19.7,2.2,2.6,4.8,0.139,0.8,0.7,1.5,1.5
305,Elijah Millsap\millsel01,SG,28,UTA,20,173,6.5,0.384,0.308,0.462,4.1,19.5,11.8,16.2,2.1,1.5,16.1,14.9,-0.2,0.3,0.1,0.033,-5.9,2.1,-3.8,-0.1
306,Paul Millsap\millspa01,PF,30,ATL,81,2647,21.3,0.556,0.218,0.383,8.4,21.5,15.1,16.4,2.7,4.1,13.3,24.3,4.1,6,10.1,0.183,1.5,2.7,4.2,4.1
307,Nikola Mirotić\mirotni01,PF,24,CHI,66,1646,15.6,0.564,0.568,0.297,3.8,19.1,11.6,9.4,1.8,2,12.9,21.1,1.8,2.2,3.9,0.115,1,0.4,1.5,1.5
308,Nazr Mohammed\mohamna01,C,38,OKC,5,19,6,0.68,0,0.4,6.1,16.3,11.5,0,0,0,33.8,19.9,0,0,0,-0.009,-8.7,-3,-11.7,0
309,Greg Monroe\monrogr01,C,25,MIL,79,2314,21.8,0.562,0.001,0.327,10.9,23.4,17.2,13.2,1.6,2.5,10.7,23.5,5,2.4,7.5,0.155,2.7,-0.6,2.1,2.4
310,Luis Montero\montelu01,SG,22,POR,12,42,-2.7,0.337,0.474,0.211,0,10.3,5.2,3.5,0,0,16.2,25.7,-0.2,0,-0.2,-0.238,-9.8,-5.6,-15.5,-0.1
311,E'Twaun Moore\mooreet01,SG,26,CHI,59,1263,11.4,0.548,0.267,0.09,1.6,9.3,5.5,12.1,1.5,1,11.6,15.9,0.9,1,1.8,0.07,-1.9,0,-1.9,0
312,Eric Moreland\moreler01,PF,24,SAC,8,48,7.4,0.515,0,0.667,6.8,17.9,12.4,2.7,0,6.7,27.9,9.5,0,0,0,0.012,-4.4,-0.1,-4.5,0
313,Marcus Morris\morrima03,SF,26,DET,80,2856,12.7,0.531,0.315,0.287,3.3,12.4,7.7,11,1.2,0.6,11.6,18.4,2.9,2.5,5.4,0.091,-0.3,0.1,-0.2,1.3
314,Markieff Morris\morrima02,PF,26,TOT,64,1629,12.2,0.489,0.216,0.205,4.8,19.3,11.9,12.7,1.7,1.7,14.7,24.2,-1.2,1.7,0.5,0.015,-2.3,-0.1,-2.4,-0.2
314,Markieff Morris\morrima02,PF,26,PHO,37,917,10.8,0.456,0.176,0.213,5,18.3,11.5,16.1,1.8,1.5,16,26,-1.3,0.8,-0.5,-0.029,-3.1,-0.5,-3.7,-0.4
314,Markieff Morris\morrima02,PF,26,WAS,27,712,14,0.538,0.275,0.192,4.6,20.5,12.4,8.2,1.7,1.9,12.6,21.9,0.2,0.9,1.1,0.072,-1.3,0.5,-0.9,0.2
